id,name,image,url,total_time,ingredients_text
1515,"Soto Ayam - Indonesian ""Chicken"" Soup",https://cdn.pickuplimes.com/cache/65/85/6585ae298f1671dfc6c790437067ab02.jpg,https://www.pickuplimes.com/recipe/soto-ayam-indonesian-chicken-soup-1515,PT45M,"3 garlic clove
2 medium shallot
3 Thai chili pepper (bird's eye chili)
1&#189; Tbsp fresh ginger
1 Tbsp vegetable oil
1&#189; tsp fresh turmeric
1&#189; tsp ground coriander
1 Tbsp vegetable oil
2 medium potato
4 cup water
1 vegetable bouillon cube
1&#8532; cup canned full-fat coconut milk
5.291 oz dry ramen noodles
1 Tbsp vegetable oil
7.055 oz mock chicken pieces
3 garlic clove
2 medium shallot
 chicken spice mix
&#8532; cup fresh bean sprouts
&#188; cup fresh cilantro
1 stalk green onion
2 Tbsp crispy fried onions"
1516,Chick'n Spice Mix,https://cdn.pickuplimes.com/cache/4d/10/4d10036cd18aca0bb74d746beb5b0124.jpg,https://www.pickuplimes.com/recipe/chickn-spice-mix-1516,PT05M,"2&#189; Tbsp paprika powder
1&#189; Tbsp onion powder
1&#189; Tbsp garlic powder
1&#189; Tbsp ground coriander
&#189; Tbsp salt
&#189; Tbsp ground black pepper
 ground cumin
 chili powder
 ground ginger
 ground turmeric
&#188; tsp ground nutmeg"
1407,Vegan Caesar Dressing,https://cdn.pickuplimes.com/cache/8e/6e/8e6e8cbcd51165204b7ff506ca0940ff.jpg,https://www.pickuplimes.com/recipe/vegan-caesar-dressing-1407,PT08M,"3 garlic clove
1 lemon
&#189; cup raw cashews
&#8531; cup water
3&#189; Tbsp nutritional yeast flakes
1 Tbsp extra-virgin olive oil
1 Tbsp apple cider vinegar
 capers
 dijon mustard
 sodium-reduced soy sauce
&#8539; tsp ground black pepper"
1408,Italian Salad Dressing,https://cdn.pickuplimes.com/cache/8e/24/8e247c37b455802bf522372f00cb5358.jpg,https://www.pickuplimes.com/recipe/italian-salad-dressing-1408,PT05M,"1 garlic clove
2 Tbsp extra-virgin olive oil
1 Tbsp red wine vinegar
 balsamic vinegar
 maple syrup
 Italian seasoning
&#188; tsp salt
&#188; tsp chili flakes
&#8539; tsp ground black pepper"
1406,Orange Ginger Dressing,https://cdn.pickuplimes.com/cache/de/24/de2468048e3b8dcd4332adff2908c185.jpg,https://www.pickuplimes.com/recipe/orange-ginger-dressing-1406,PT05M,"&#189; Tbsp orange zest
2 orange
1 garlic clove
2 Tbsp tahini
 freshly grated ginger
1 pinch ground black pepper"
1326,Creamy Tomato Orzo,https://cdn.pickuplimes.com/cache/68/61/6861e71a15761ebe6770f7063c007a8e.jpg,https://www.pickuplimes.com/recipe/creamy-tomato-orzo-1326,PT20M," olive oil
3 cup cherry tomatoes
2 cup water
1 cup dry orzo pasta
1 vegetable bouillon cube
&#189; Tbsp Italian seasoning
&#8539; tsp ground black pepper
&#190; cup frozen green peas
&#190; cup fresh basil
1 Tbsp roasted pine nuts
&#188; tsp chili flakes"
1215,Shoyu Butter Udon Noodles,https://cdn.pickuplimes.com/cache/2c/79/2c7939499a8120281e4a7021af94ef1f.jpg,https://www.pickuplimes.com/recipe/shoyu-butter-udon-noodles-1215,PT12M,"14.109 oz pre-cooked udon noodles
2 Tbsp unsalted vegan butter
7.055 oz shiitake mushrooms
2 stalk green onion
1 Tbsp dark soy sauce
1&#189; Tbsp mushroom stir-fry sauce
&#189; tsp garlic powder
&#190; cup frozen shelled edamame"
1274,Gado Gado on Toast,https://cdn.pickuplimes.com/cache/ca/9e/ca9ee2b0e2ef2ca3b00824114f999fdd.jpg,https://www.pickuplimes.com/recipe/gado-gado-on-toast-1274,PT10M," vegetable oil
4 slice whole wheat bread
&#8531; cup peanut butter
&#188; cucumber
&#188; cup grated carrot
1 Tbsp ketjap manis
1 Tbsp sambal oelek
2 Tbsp crispy fried onions"
1342,Chickpea & Eggplant Fatteh,https://cdn.pickuplimes.com/cache/03/24/03243dd8e1708c27878d034a8a12a076.jpg,https://www.pickuplimes.com/recipe/chickpea-eggplant-fatteh-1342,PT30M,"2 pita bread
1 Tbsp olive oil
1 cup unsweetened soy Greek-style yogurt
1&#189; Tbsp tahini
1 garlic clove
&#188; tsp salt
&#189; Tbsp olive oil
 paprika powder
 ground sumac
&#188; tsp salt
2 Tbsp tomato paste
1 small eggplant
1&#189; cup cooked chickpeas
&#188; cup water
2 Tbsp pomegranate molasses
&#8531; cup fresh parsley
1 Tbsp toasted sliced almonds
&#188; lemon"
1420,Caesar Dip,https://cdn.pickuplimes.com/cache/d1/51/d151a0c8863cd3f985db38753f933d3e.jpg,https://www.pickuplimes.com/recipe/caesar-dip-1420,PT15M,"&#189; lemon
&#189; cup unsweetened soy yogurt
2 Tbsp vegan mayonnaise
2 Tbsp nutritional yeast flakes
 capers
&#189; tsp garlic powder
&#188; tsp salt
&#8539; tsp ground black pepper"
1409,Sesame Ginger Dressing,https://cdn.pickuplimes.com/cache/c6/ec/c6ec6fe33f5c224fb68a6806c1479c97.jpg,https://www.pickuplimes.com/recipe/sesame-ginger-dressing-1409,PT05M,"1 lime
3 Tbsp rice vinegar
3 Tbsp sodium-reduced soy sauce
2 Tbsp toasted sesame oil
2 Tbsp freshly grated ginger
2 Tbsp agave syrup
 toasted sesame seeds"
399,Homemade Vegetable Broth,https://cdn.pickuplimes.com/cache/a5/f1/a5f10153179f6a44c4362c0cfd90db17.jpg,https://www.pickuplimes.com/recipe/homemade-vegetable-broth-399,PT01H15M,"6 cup boiling water
2 medium onion
4 garlic clove
2 carrot
2 celery rib
4 cup vegetable scraps
&#189; cup fresh parsley
&#189; cup fresh cilantro
2 bay leaf
&#189; Tbsp whole peppercorns
 salt"
1176,Vegan Okonomiyaki,https://cdn.pickuplimes.com/cache/10/36/10362b541ed821801097183b631bb499.jpg,https://www.pickuplimes.com/recipe/vegan-okonomiyaki-1176,PT01H00M,"&#190; cup water
0.282 oz kombu (dried kelp)
3 cup shredded green cabbage
4 stalk green onion
4 king trumpet mushroom
5.291 oz silken tofu
&#188; cup all-purpose flour
 baking powder
1 Tbsp vegetable oil
&#188; cup vegan okonomiyaki sauce
&#188; cup vegan mayonnaise"
1109,Vegan Kaiserschmarrn with Plum Compote,https://cdn.pickuplimes.com/cache/2f/9f/2f9fb228c5eefadfe99381754f1d31c1.jpg,https://www.pickuplimes.com/recipe/vegan-kaiserschmarrn-with-plum-compote-1109,PT30M,"&#188; cup raisins
&#188; cup apple juice
8 plum
&#188; cup water
1 Tbsp granulated sugar
&#188; tsp ground cinnamon
1 pinch ground cloves
&#190; cup aquafaba
 cream of tartar
2 cup all-purpose flour
&#188; cup granulated sugar
&#189; tsp baking powder
&#189; tsp salt
1&#189; cup unsweetened soy milk
&#188; cup carbonated water
2 Tbsp unsalted vegan butter
 pure vanilla extract"
841,Fluffy Vegan Pancakes,https://cdn.pickuplimes.com/cache/63/09/63096069189c34938763a7c388a8d4a9.jpg,https://www.pickuplimes.com/recipe/fluffy-vegan-pancakes-841,PT30M,"1&#189; cup all-purpose flour
1 Tbsp baking powder
2 Tbsp granulated sugar
&#188; tsp salt
1&#8531; cup unsweetened soy milk
1 Tbsp apple cider vinegar
 pure vanilla extract
1 Tbsp vegetable oil
1 cup fresh mixed berries"
672,BBQ Cauliflower & Chickpea Tray Bake,https://cdn.pickuplimes.com/cache/85/d5/85d58acb71566d3f7530bc5832da1ae9.jpg,https://www.pickuplimes.com/recipe/bbq-cauliflower-and-chickpea-tray-bake-672,PT50M,"&#189; medium head cauliflower
2 cup cooked chickpeas
1 medium sweet potato
1 red bell pepper
&#189; cup barbecue sauce
 ground cumin
 garlic powder
 cayenne pepper
&#189; tsp smoked sweet paprika powder
&#189; cup unsweetened soy yogurt
1 Tbsp ranch spice mix
&#188; cup barbecue sauce
12 small soft tortilla
1 avocado
&#188; medium red onion"
667,Oven Baked Tofu Shakshuka,https://cdn.pickuplimes.com/cache/46/b8/46b85a36ee6a35401f9415206b3eb6a3.jpg,https://www.pickuplimes.com/recipe/oven-baked-tofu-shakshuka-667,PT50M,"1&#8532; cup canned diced tomatoes
2 red bell pepper
1 medium red onion
2 red hot chili pepper
3 garlic clove
2 Tbsp tomato paste
1 Tbsp olive oil
1&#189; tsp smoked sweet paprika powder
 ground cumin
 ground coriander
 salt
 kala namak
&#189; tsp ground turmeric
10.582 oz silken tofu
5 small pita bread"
668,Creamy Baked Lemon & Dill Rice,https://cdn.pickuplimes.com/cache/78/91/789186568d25144a9b1b85dee1a7da0e.jpg,https://www.pickuplimes.com/recipe/creamy-baked-lemon-dill-rice-668,PT01H20M,"5 medium tomato
1 medium leek
2 garlic clove
1 medium onion
1&#189; cup uncooked short-grain white rice
1&#189; cup cooked cannellini beans
&#8531; cup nutritional yeast flakes
2 bay leaf
1 Tbsp olive oil
 chili flakes
 dried dill
3 cup boiling water
2 vegetable bouillon cube
1 cup fresh dill
2 Tbsp olive oil
&#189; lemon
&#189; tsp salt
&#188; tsp ground black pepper
&#188; cup roasted pine nuts
&#189; lemon"
1090,Vegan Whipped Ricotta Toast,https://cdn.pickuplimes.com/cache/4b/98/4b98eeccb0e1cb79bbb80e875cd96ecd.jpg,https://www.pickuplimes.com/recipe/vegan-whipped-ricotta-toast-1090,PT20M,"2 cup frozen mixed berries
7.055 oz firm tofu
&#188; cup coconut cream
&#188; cup unsweetened soy Greek-style yogurt
 lemon zest
&#188; lemon
1 Tbsp maple syrup
 pure vanilla extract
6 slice multigrain bread
 lemon zest"
1225,Simple Chickpea Frittata,https://cdn.pickuplimes.com/cache/9b/75/9b7537c09767391f2da16083b0b0e7d0.jpg,https://www.pickuplimes.com/recipe/simple-chickpea-frittata-1225,PT25M,"1 cup chickpea flour
&#190; tsp kala namak
&#188; tsp baking powder
&#190; cup water
1 medium tomato
&#189; zucchini
&#189; cup frozen green peas
&#188; cup fresh basil
1 Tbsp olive oil
&#189; avocado
&#189; cup unsweetened soy yogurt"
905,Chocolate Banana Buckwheat Porridge,https://cdn.pickuplimes.com/cache/6c/d8/6cd828f1dd98d47c44f6212699ddfc6c.jpg,https://www.pickuplimes.com/recipe/chocolate-banana-buckwheat-porridge-905,PT20M,"&#8531; cup roasted buckwheat groats (kasha)
1&#188; cup unsweetened soy milk
1 banana
1 Tbsp Dutch-processed cocoa powder
1 Tbsp tahini
 maple syrup
&#188; tsp pure vanilla extract
&#188; tsp ground cinnamon
1 pinch salt
1 Tbsp roasted walnuts
&#189; Tbsp mini dark chocolate chips
&#189; tsp toasted sesame seeds"
1075,Creamy Peanut Butter Jackfruit Noodles,https://cdn.pickuplimes.com/cache/3c/a5/3ca509d58cccddc19aa8623f21572ec6.jpg,https://www.pickuplimes.com/recipe/creamy-peanut-butter-jackfruit-noodles-1075,PT18M,"1 bell pepper
2 cup canned young green jackfruit
1 Tbsp vegetable oil
14.109 oz pre-cooked udon noodles
1 stalk green onion
&#189; cup canned light coconut milk
&#8531; cup water
&#8531; cup peanut butter
3 Tbsp sodium-reduced soy sauce
1 Tbsp toasted sesame oil
&#189; vegetable bouillon cube
&#189; lime
1 garlic clove
 cornstarch
 light brown sugar
 crispy chili oil
 freshly grated ginger"
18,Sweet Potato Spiced Chili,https://cdn.pickuplimes.com/cache/19/ad/19ad4cc9c25de6811613378f05395272.jpg,https://www.pickuplimes.com/recipe/sweet-potato-spiced-chilli-18,PT50M,"1 Tbsp vegetable oil
1 large onion
4 garlic clove
1 Tbsp ground cumin
1 Tbsp chili powder
 dried oregano
 smoked sweet paprika powder
&#188; tsp ground black pepper
2 Tbsp tomato paste
3 cup canned crushed tomatoes
2 cup water
1&#189; cup cooked black beans
1&#189; cup cooked kidney beans
1&#189; cup cooked brown lentils
2 vegetable bouillon cube
1 large sweet potato
1 red bell pepper
&#190; cup canned corn
1 avocado
&#188; cup pickled red onions
&#189; cup vegan sour cream
1 jalapeño"
388,Pickled Red Onions,https://cdn.pickuplimes.com/cache/69/97/699723ef16ddda14825d6fd97bd4db78.jpg,https://www.pickuplimes.com/recipe/pickled-red-onions-388,PT02H05M,"2 medium red onion
1 cup boiling water
&#188; cup white vinegar
&#188; cup apple cider vinegar
 agave syrup
 coarse sea salt"
1255,Non-Alcoholic Mulled Wine,https://cdn.pickuplimes.com/cache/00/2c/002c7ac0073dddb39935fe9a5015cf22.jpg,https://www.pickuplimes.com/recipe/non-alcoholic-mulled-wine-1255,PT25M,"2&#189; cup merlot grape juice
1 cup pomegranate juice
&#189; cup cranberry juice
1 orange
 pomegranate molasses
2 cinnamon stick
6 whole clove
3 star anise
3 cardamom pod"
1258,Cinnamon-Spiced Orange & Thyme Mocktail,https://cdn.pickuplimes.com/cache/59/fa/59fa54fe5af3fcf01f0df5cd6d6522e4.jpg,https://www.pickuplimes.com/recipe/cinnamon-spiced-orange-thyme-mocktail-1258,PT20M,"&#189; cup water
&#188; cup maple syrup
4 sprig fresh thyme
&#189; tsp ground cinnamon
2 Tbsp freshly grated ginger
&#189; lemon
2 cup ice cube
2 cup orange juice
2 cup ginger ale"
704,Vegan Apple Pie,https://cdn.pickuplimes.com/cache/94/9c/949c633f518e767effe94c263dff8993.jpg,https://www.pickuplimes.com/recipe/vegan-apple-pie-704,PT01H45M,"35.273 oz apple
&#188; tsp salt
3 Tbsp light brown sugar
2 Tbsp cornstarch
&#189; lemon
 ground cinnamon
&#189; tsp ground ginger
2&#189; cup all-purpose flour
7.901 oz unsalted vegan butter
1 Tbsp granulated sugar
&#189; tsp salt
4 Tbsp ice water
1 Tbsp vegan whipping cream
 granulated sugar"
1170,Vegan Pumpkin Pie,https://cdn.pickuplimes.com/cache/71/7e/717ec0d713a671afce9ea90da00bfa0c.jpg,https://www.pickuplimes.com/recipe/vegan-pumpkin-pie-1170,PT45M,"12.346 oz vegan pie dough
14.991 oz canned pumpkin purée
1 cup soy cooking cream
&#190; cup light brown sugar
&#188; cup cornstarch
 pure vanilla extract
1&#189; tsp ground cinnamon
&#189; tsp ground ginger
&#188; tsp salt
&#8539; tsp ground nutmeg
1 pinch ground cloves"
702,Homemade Pie Crust,https://cdn.pickuplimes.com/cache/65/52/65528ddb4d49ce961c0ba15719391c0e.jpg,https://www.pickuplimes.com/recipe/homemade-pie-crust-702,PT45M,"2&#189; cup all-purpose flour
7.901 oz unsalted vegan butter
&#189; tsp salt
1 Tbsp granulated sugar
4 Tbsp ice water
 dry beans or pie weights"
848,Quick Garlic Chili Noodles,https://cdn.pickuplimes.com/cache/c6/05/c60567cae44e62cad244fa9f6823f7be.jpg,https://www.pickuplimes.com/recipe/quick-garlic-chili-noodles-848,PT12M,"7.055 oz dry Taiwanese flat noodles
2 Tbsp vegetable oil
6 garlic clove
1 stalk green onion
1 Tbsp gochugaru
2 Tbsp dark soy sauce
 black rice vinegar
6 head of baby bok choy
2 cup frozen edamame in shell"
1131,Tikka Masala Spice Mix,https://cdn.pickuplimes.com/cache/da/56/da56d1896e0f8f49b68f17cb43636e2e.jpg,https://www.pickuplimes.com/recipe/tikka-masala-spice-mix-1131,PT05M,"2 Tbsp ground coriander
2 Tbsp paprika powder
1 Tbsp ground cumin
 dried fenugreek leaves
 chili powder
 ground ginger
 ground turmeric
&#189; tsp ground nutmeg
&#189; tsp ground cinnamon
&#188; tsp ground cardamom
&#188; tsp ground black pepper"
1097,Quick Tofu Tikka Masala,https://cdn.pickuplimes.com/cache/c9/c3/c9c3a2f5a9f432ba74b4c606699ed486.jpg,https://www.pickuplimes.com/recipe/quick-tofu-tikka-masala-1097,PT25M,"1 Tbsp vegetable oil
8.818 oz firm tofu
1 Tbsp vegetable oil
1 medium onion
1 Tbsp freshly grated ginger
 whole brown mustard seeds
2 Tbsp tikka masala spice mix
&#189; tsp salt
&#188; tsp chili powder
1 large tomato
&#190; cup soy cooking cream
&#189; cup unsweetened soy yogurt
&#188; cup raw cashews
3 Tbsp tomato paste
&#189; lime
2 vegan naan"
901,Saucy Beans on Garlic Toast,https://cdn.pickuplimes.com/cache/c1/80/c1805cb78365c2ef2f3cf7ba0df0de13.jpg,https://www.pickuplimes.com/recipe/saucy-beans-on-garlic-toast-901,PT10M,"2 garlic clove
1 Tbsp olive oil
2 slice rustic bread
1&#8531; cup cooked navy beans
&#188; cup tomato paste
&#188; cup water
&#189; vegetable bouillon cube
1 Tbsp chipotle adobo sauce
 maple syrup
 ground cumin
&#189; tsp onion powder
&#188; cup unsweetened soy Greek-style yogurt
2 Tbsp pickled jalapeños"
460,Warm Tahini Chocolate Banana Wrap,https://cdn.pickuplimes.com/cache/10/a1/10a1ba3aa1217c487edf6dae6997f6cf.jpg,https://www.pickuplimes.com/recipe/warm-tahini-chocolate-banana-wrap-460,PT10M,"2 Tbsp tahini
1 Tbsp maple syrup
1 Tbsp Dutch-processed cocoa powder
1 banana
1 medium soft tortilla
1 Tbsp roasted unsalted hazelnuts"
779,Chive & Onion Whipped Tofu Toast,https://cdn.pickuplimes.com/cache/f4/8f/f48f1a5a29fedbcb5e089505800a3236.jpg,https://www.pickuplimes.com/recipe/chive-onion-whipped-tofu-toast-779,PT10M,"4.409 oz firm tofu
1 Tbsp nutritional yeast flakes
&#189; Tbsp apple cider vinegar
&#189; Tbsp olive oil
 dried onion flakes
 dried minced garlic
 dried chives
&#188; tsp dried dill
&#188; tsp salt
 olive oil
2 slice rustic bread
1 medium tomato
1 Tbsp fresh basil"
661,How to Cook Perfect Quinoa,https://cdn.pickuplimes.com/cache/56/7f/567fdbd3d195565da04942b51e11bb12.jpg,https://www.pickuplimes.com/recipe/how-to-cook-quinoa-661,PT20M,"&#189; cup uncooked quinoa
1 cup water
&#189; vegetable bouillon cube"
1076,Teriyaki Shiitake Shoyu Ramen,https://cdn.pickuplimes.com/cache/ef/8f/ef8f172d2a7567cc951f60f3f01fe10a.jpg,https://www.pickuplimes.com/recipe/teriyaki-shiitake-shoyu-ramen-1076,PT40M,"&#189; Tbsp vegetable oil
2 garlic clove
 freshly grated ginger
 doubanjiang chili bean paste
1.764 oz shiitake mushrooms
3.527 oz enoki mushrooms
1 vegetable bouillon cube
4 cup water
3 Tbsp sodium-reduced soy sauce
0.353 oz kombu (dried kelp)
 light brown sugar
 rice vinegar
 toasted sesame oil
7.055 oz fresh ramen noodles
&#189; Tbsp toasted sesame oil
3.527 oz canned baby corn
1 pinch salt
4 head of baby bok choy
5.291 oz smoked tofu
&#189; cup fresh bean sprouts
1 stalk green onion
2 sheet roasted seaweed snack
&#189; Tbsp toasted sesame oil
3.527 oz shiitake mushrooms
1 Tbsp teriyaki sauce"
1077,Spicy Miso Sesame Ramen,https://cdn.pickuplimes.com/cache/40/e1/40e14b0cf4caf19294fe81313099b5d1.jpg,https://www.pickuplimes.com/recipe/spicy-miso-sesame-ramen-1077,PT30M,"1&#189; Tbsp Asian sesame paste
1 Tbsp white miso paste
 doubanjiang chili bean paste
&#188; cup unsweetened almond milk
1 Tbsp vegetable oil
1 medium shallot
2 garlic clove
&#189; tsp freshly grated ginger
1.764 oz shiitake mushrooms
2 cup vegetable broth
4 head of baby bok choy
5.291 oz fried tofu puff
 toasted sesame oil
12.698 oz pre-cooked udon noodles
&#188; carrot
&#189; cup fresh bean sprouts"
1028,Passion Fruit & Kombucha Spritz,https://cdn.pickuplimes.com/cache/b7/4e/b74ee8be1967293b05a1651d514107fb.jpg,https://www.pickuplimes.com/recipe/passion-fruit-kombucha-spritz-1028,PT10M,"4 grapefruit
4 passion fruit
&#188; cup fresh mint leaves
2 Tbsp fresh basil
1 lime
4 cup ice cube
2 cup kombucha"
